"run_id","trt","poiss_ds","fold_chg","eff_siz","trt_middleqi","trt_upperqi","nc_middleqi","nc_upperqi"
"SC5","cmp3872",-0.8,0.12,-1.81,0.5,1.77,2.31,4.19
"SC5","cmp8606",-0.8,0.12,-1.81,0.51,1.78,2.31,4.19
"SC7","cmp3829",-0.8,0.38,-2.88,3.55,5.76,6.43,9.25
"SC7","cmp7374",-0.8,0.39,-2.85,3.58,5.79,6.43,9.25
"SC1","cmp5943",-0.81,0.24,-2.17,1.36,2.92,3.53,5.73
"SC10","cmp3101",-0.81,0.55,-4.36,10.36,13.84,14.72,18.8
"SC12","cmp5462",-0.81,0.77,-9.47,60.6,68.58,70.06,78.63
"SC15","cmp3786",-0.81,0.32,-2.59,2.46,4.37,5.04,7.58
"SC16","cmp5107",-0.81,0.54,-4.23,9.69,13.06,13.93,17.9
"SC17","cmp2568",-0.81,0.5,-3.78,7.27,10.23,11.05,14.62
"SC17","cmp6411",-0.81,0.5,-3.75,7.3,10.28,11.05,14.62
"SC18","cmp2472",-0.81,0.3,-2.42,2.03,3.82,4.45,6.86
"SC18","cmp7260",-0.81,0.29,-2.43,2.02,3.81,4.45,6.86
"SC19","cmp199",-0.81,0.07,-1.7,0.25,1.39,1.95,3.72
"SC19","cmp2134",-0.81,0.07,-1.7,0.25,1.4,1.95,3.72
"SC19","cmp6089",-0.81,0.06,-1.71,0.24,1.38,1.95,3.72
"SC19","cmp8305",-0.81,0.07,-1.7,0.25,1.4,1.95,3.72
"SC19","cmp9394",-0.81,0.06,-1.71,0.24,1.38,1.95,3.72
"SC2","cmp9618",-0.81,0.36,-2.77,3.03,5.1,5.8,8.49
"SC2","cmp9775",-0.81,0.36,-2.76,3.04,5.11,5.8,8.49
"SC20","cmp8625",-0.81,0.71,-7.09,32.52,38.44,39.61,46.12
"SC20","cmp6140",-0.81,0.7,-7.13,32.48,38.4,39.61,46.12
"SC20","cmp1063",-0.81,0.71,-7.08,32.53,38.45,39.61,46.12
"SC20","cmp7349",-0.81,0.7,-7.15,32.46,38.38,39.61,46.12
"SC3","cmp2136",-0.81,0.36,-2.8,3.13,5.23,5.93,8.65
"SC3","cmp2916",-0.81,0.36,-2.79,3.13,5.23,5.93,8.65
"SC3","cmp7238",-0.81,0.36,-2.79,3.13,5.23,5.93,8.65
"SC5","cmp1305",-0.81,0.12,-1.82,0.49,1.75,2.31,4.19
"SC5","cmp5092",-0.81,0.11,-1.84,0.48,1.73,2.31,4.19
"SC5","cmp1999",-0.81,0.12,-1.83,0.48,1.74,2.31,4.19
"SC5","cmp5821",-0.81,0.12,-1.83,0.49,1.74,2.31,4.19
"SC5","cmp9277",-0.81,0.12,-1.82,0.49,1.75,2.31,4.19
"SC5","cmp4170",-0.81,0.12,-1.83,0.49,1.75,2.31,4.19
"SC6","cmp1130",-0.81,0.48,-3.58,6.32,9.12,9.9,13.31
"SC6","cmp3481",-0.81,0.47,-3.58,6.32,9.11,9.9,13.31
"SC6","cmp6285",-0.81,0.47,-3.58,6.32,9.11,9.9,13.31
"SC7","cmp269",-0.81,0.38,-2.9,3.54,5.74,6.43,9.25
"SC7","cmp9285",-0.81,0.38,-2.88,3.55,5.75,6.43,9.25
"SC1","cmp1325",-0.82,0.23,-2.22,1.31,2.86,3.53,5.73
"SC1","cmp2379",-0.82,0.23,-2.21,1.32,2.88,3.53,5.73
"SC1","cmp7145",-0.82,0.23,-2.22,1.31,2.86,3.53,5.73
"SC10","cmp246",-0.82,0.55,-4.37,10.35,13.82,14.72,18.8
"SC12","cmp4635",-0.82,0.77,-9.57,60.5,68.48,70.06,78.63
"SC16","cmp1189",-0.82,0.54,-4.27,9.66,13.03,13.93,17.9
"SC17","cmp7657",-0.82,0.5,-3.8,7.24,10.21,11.05,14.62
"SC17","cmp3625",-0.82,0.49,-3.83,7.22,10.18,11.05,14.62
"SC19","cmp2724",-0.82,0.06,-1.72,0.23,1.36,1.95,3.72
"SC2","cmp6389",-0.82,0.36,-2.78,3.02,5.09,5.8,8.49
"SC2","cmp8594",-0.82,0.35,-2.8,2.99,5.06,5.8,8.49
"SC2","cmp2361",-0.82,0.35,-2.79,3,5.07,5.8,8.49
"SC20","cmp7084",-0.82,0.7,-7.19,32.42,38.33,39.61,46.12
"SC3","cmp2827",-0.82,0.36,-2.8,3.12,5.22,5.93,8.65
"SC3","cmp8331",-0.82,0.36,-2.82,3.1,5.2,5.93,8.65
"SC3","cmp4791",-0.82,0.36,-2.82,3.11,5.2,5.93,8.65
"SC5","cmp3502",-0.82,0.11,-1.86,0.46,1.71,2.31,4.19
"SC5","cmp1653",-0.82,0.11,-1.85,0.46,1.71,2.31,4.19
"SC5","cmp2357",-0.82,0.11,-1.86,0.46,1.71,2.31,4.19
"SC5","cmp2491",-0.82,0.11,-1.85,0.47,1.72,2.31,4.19
"SC5","cmp7190",-0.82,0.11,-1.85,0.47,1.72,2.31,4.19
"SC5","cmp1998",-0.82,0.11,-1.84,0.47,1.72,2.31,4.19
"SC5","cmp8595",-0.82,0.11,-1.85,0.46,1.72,2.31,4.19
"SC6","cmp4828",-0.82,0.47,-3.62,6.29,9.08,9.9,13.31
"SC7","cmp3383",-0.82,0.38,-2.94,3.49,5.68,6.43,9.25
"SC9","cmp4792",-0.82,0.61,-5.14,15.25,19.4,20.39,25.13
"SC1","cmp9661",-0.83,0.23,-2.22,1.31,2.86,3.53,5.73
"SC12","cmp8116",-0.83,0.77,-9.77,60.29,68.26,70.06,78.63
"SC12","cmp9168",-0.83,0.77,-9.73,60.33,68.3,70.06,78.63
"SC12","cmp4391",-0.83,0.77,-9.7,60.36,68.33,70.06,78.63
"SC16","cmp9858",-0.83,0.54,-4.31,9.62,12.98,13.93,17.9
"SC16","cmp9890",-0.83,0.54,-4.31,9.62,12.98,13.93,17.9
"SC17","cmp455",-0.83,0.49,-3.83,7.21,10.17,11.05,14.62
"SC17","cmp642",-0.83,0.49,-3.87,7.17,10.13,11.05,14.62
"SC17","cmp395",-0.83,0.49,-3.83,7.21,10.17,11.05,14.62
"SC17","cmp97",-0.83,0.49,-3.85,7.2,10.15,11.05,14.62
"SC17","cmp571",-0.83,0.49,-3.86,7.18,10.14,11.05,14.62
"SC19","cmp4902",-0.83,0.06,-1.73,0.22,1.35,1.95,3.72
"SC19","cmp5479",-0.83,0.06,-1.73,0.22,1.34,1.95,3.72
"SC2","cmp9678",-0.83,0.35,-2.82,2.97,5.03,5.8,8.49
"SC20","cmp665",-0.83,0.7,-7.28,32.33,38.24,39.61,46.12
"SC20","cmp1759",-0.83,0.7,-7.3,32.31,38.22,39.61,46.12
"SC20","cmp6962",-0.83,0.7,-7.32,32.29,38.19,39.61,46.12
"SC20","cmp4219",-0.83,0.7,-7.27,32.35,38.25,39.61,46.12
"SC20","cmp7902",-0.83,0.7,-7.25,32.36,38.26,39.61,46.12
"SC3","cmp8107",-0.83,0.36,-2.85,3.07,5.16,5.93,8.65
"SC3","cmp2380",-0.83,0.36,-2.83,3.1,5.18,5.93,8.65
"SC5","cmp6351",-0.83,0.11,-1.87,0.44,1.68,2.31,4.19
"SC5","cmp1857",-0.83,0.11,-1.87,0.44,1.68,2.31,4.19
"SC5","cmp5389",-0.83,0.11,-1.86,0.45,1.7,2.31,4.19
"SC5","cmp8779",-0.83,0.11,-1.87,0.44,1.69,2.31,4.19
"SC5","cmp9549",-0.83,0.1,-1.87,0.44,1.68,2.31,4.19
"SC5","cmp7390",-0.83,0.11,-1.87,0.45,1.69,2.31,4.19
"SC5","cmp7677",-0.83,0.11,-1.87,0.44,1.68,2.31,4.19
"SC6","cmp593",-0.83,0.47,-3.65,6.26,9.04,9.9,13.31
"SC7","cmp2950",-0.83,0.38,-2.96,3.48,5.66,6.43,9.25
"SC1","cmp5128",-0.84,0.22,-2.26,1.28,2.81,3.53,5.73
"SC10","cmp6879",-0.84,0.54,-4.48,10.24,13.7,14.72,18.8
"SC10","cmp5889",-0.84,0.54,-4.51,10.21,13.66,14.72,18.8
"SC12","cmp6949",-0.84,0.77,-9.8,60.26,68.22,70.06,78.63
"SC16","cmp1830",-0.84,0.53,-4.39,9.54,12.89,13.93,17.9
"SC16","cmp2315",-0.84,0.53,-4.37,9.56,12.91,13.93,17.9
"SC17","cmp305",-0.84,0.49,-3.89,7.16,10.11,11.05,14.62
"SC17","cmp9709",-0.84,0.49,-3.88,7.16,10.11,11.05,14.62
"SC17","cmp4595",-0.84,0.49,-3.88,7.17,10.12,11.05,14.62
"SC17","cmp4105",-0.84,0.49,-3.91,7.14,10.09,11.05,14.62
"SC17","cmp2455",-0.84,0.49,-3.89,7.16,10.11,11.05,14.62
"SC19","cmp5327",-0.84,0.05,-1.76,0.2,1.3,1.95,3.72
"SC2","cmp1585",-0.84,0.35,-2.84,2.96,5.01,5.8,8.49
"SC20","cmp7133",-0.84,0.7,-7.4,32.21,38.11,39.61,46.12
"SC20","cmp9224",-0.84,0.7,-7.38,32.23,38.12,39.61,46.12
"SC3","cmp1820",-0.84,0.35,-2.88,3.05,5.13,5.93,8.65
"SC3","cmp7253",-0.84,0.35,-2.89,3.04,5.11,5.93,8.65
"SC3","cmp5731",-0.84,0.35,-2.88,3.05,5.12,5.93,8.65
"SC3","cmp6059",-0.84,0.35,-2.88,3.05,5.13,5.93,8.65
"SC3","cmp2109",-0.84,0.35,-2.86,3.06,5.14,5.93,8.65
"SC4","cmp6919",-0.84,0.39,-3.09,3.79,6.05,6.89,9.78
"SC7","cmp686",-0.84,0.37,-2.98,3.45,5.64,6.43,9.25
"SC7","cmp913",-0.84,0.37,-2.99,3.44,5.61,6.43,9.25
"SC9","cmp2766",-0.84,0.6,-5.27,15.12,19.25,20.39,25.13
"SC9","cmp7042",-0.84,0.6,-5.27,15.12,19.25,20.39,25.13
"SC15","cmp5648",-0.85,0.31,-2.68,2.36,4.25,5.04,7.58
"SC16","cmp1767",-0.85,0.53,-4.4,9.52,12.87,13.93,17.9
"SC16","cmp8302",-0.85,0.53,-4.44,9.49,12.83,13.93,17.9
"SC17","cmp6225",-0.85,0.49,-3.95,7.1,10.04,11.05,14.62
"SC2","cmp1689",-0.85,0.35,-2.86,2.93,4.98,5.8,8.49
"SC20","cmp1813",-0.85,0.7,-7.48,32.13,38.02,39.61,46.12
"SC3","cmp9571",-0.85,0.35,-2.91,3.01,5.08,5.93,8.65
"SC4","cmp4144",-0.85,0.38,-3.13,3.75,6.01,6.89,9.78
"SC4","cmp7636",-0.85,0.38,-3.13,3.75,6.01,6.89,9.78
"SC5","cmp3525",-0.85,0.1,-1.9,0.42,1.65,2.31,4.19
"SC5","cmp9352",-0.85,0.1,-1.9,0.42,1.65,2.31,4.19
"SC5","cmp7329",-0.85,0.1,-1.91,0.41,1.63,2.31,4.19
"SC5","cmp8473",-0.85,0.1,-1.91,0.41,1.63,2.31,4.19
"SC5","cmp9764",-0.85,0.1,-1.91,0.41,1.63,2.31,4.19
"SC6","cmp6222",-0.85,0.46,-3.73,6.17,8.94,9.9,13.31
"SC7","cmp1055",-0.85,0.37,-3.03,3.4,5.57,6.43,9.25
"SC7","cmp8738",-0.85,0.37,-3.02,3.41,5.58,6.43,9.25
"SC7","cmp9780",-0.85,0.37,-3.01,3.42,5.59,6.43,9.25
"SC9","cmp3289",-0.85,0.6,-5.36,15.02,19.14,20.39,25.13
"SC9","cmp3880",-0.85,0.6,-5.36,15.03,19.15,20.39,25.13
"SC1","cmp8969",-0.86,0.22,-2.29,1.24,2.76,3.53,5.73
"SC10","cmp1273",-0.86,0.54,-4.58,10.14,13.58,14.72,18.8
"SC10","cmp6164",-0.86,0.54,-4.6,10.12,13.55,14.72,18.8
"SC12","cmp2939",-0.86,0.76,-10,60.06,68.01,70.06,78.63
"SC12","cmp897",-0.86,0.76,-10.06,60,67.95,70.06,78.63
"SC12","cmp3597",-0.86,0.76,-10.07,59.99,67.94,70.06,78.63
"SC12","cmp935",-0.86,0.76,-10.09,59.98,67.92,70.06,78.63
"SC16","cmp7444",-0.86,0.53,-4.48,9.45,12.78,13.93,17.9
"SC16","cmp358",-0.86,0.53,-4.48,9.45,12.78,13.93,17.9
"SC17","cmp1156",-0.86,0.48,-3.97,7.07,10.01,11.05,14.62
"SC17","cmp147",-0.86,0.48,-3.99,7.05,9.99,11.05,14.62
"SC17","cmp4994",-0.86,0.48,-3.99,7.05,9.99,11.05,14.62
"SC19","cmp7638",-0.86,0.04,-1.79,0.16,1.25,1.95,3.72
"SC2","cmp8183",-0.86,0.34,-2.91,2.89,4.92,5.8,8.49
"SC2","cmp7746",-0.86,0.34,-2.91,2.89,4.92,5.8,8.49
"SC3","cmp9313",-0.86,0.35,-2.94,2.99,5.05,5.93,8.65
"SC3","cmp8626",-0.86,0.35,-2.94,2.99,5.05,5.93,8.65
"SC3","cmp5833",-0.86,0.35,-2.93,3,5.07,5.93,8.65
"SC3","cmp6686",-0.86,0.35,-2.94,2.99,5.05,5.93,8.65
"SC4","cmp6408",-0.86,0.38,-3.16,3.72,5.97,6.89,9.78
"SC4","cmp5530",-0.86,0.38,-3.16,3.73,5.97,6.89,9.78
"SC4","cmp6150",-0.86,0.38,-3.17,3.72,5.97,6.89,9.78
"SC5","cmp3382",-0.86,0.09,-1.93,0.38,1.6,2.31,4.19
"SC5","cmp8667",-0.86,0.09,-1.92,0.4,1.62,2.31,4.19
"SC7","cmp1260",-0.86,0.37,-3.04,3.39,5.55,6.43,9.25
"SC7","cmp605",-0.86,0.37,-3.05,3.38,5.54,6.43,9.25
"SC1","cmp6565",-0.87,0.21,-2.31,1.22,2.74,3.53,5.73
"SC1","cmp7615",-0.87,0.21,-2.32,1.21,2.72,3.53,5.73
"SC1","cmp9085",-0.87,0.21,-2.32,1.21,2.73,3.53,5.73
"SC10","cmp7186",-0.87,0.54,-4.65,10.07,13.5,14.72,18.8
"SC15","cmp4333",-0.87,0.3,-2.76,2.28,4.15,5.04,7.58
"SC16","cmp9882",-0.87,0.53,-4.52,9.4,12.73,13.93,17.9
"SC17","cmp7486",-0.87,0.48,-4,7.04,9.97,11.05,14.62
"SC17","cmp8886",-0.87,0.48,-4.03,7.02,9.94,11.05,14.62
"SC18","cmp3395",-0.87,0.27,-2.59,1.86,3.6,4.45,6.86
"SC20","cmp4437",-0.87,0.69,-7.61,32,37.88,39.61,46.12
"SC20","cmp6286",-0.87,0.69,-7.61,32,37.87,39.61,46.12
"SC20","cmp4805",-0.87,0.69,-7.62,32,37.87,39.61,46.12
"SC20","cmp8216",-0.87,0.69,-7.62,31.99,37.87,39.61,46.12
"SC3","cmp5884",-0.87,0.34,-2.96,2.96,5.02,5.93,8.65
"SC3","cmp3846",-0.87,0.34,-2.96,2.96,5.02,5.93,8.65
"SC3","cmp3826",-0.87,0.34,-2.96,2.96,5.02,5.93,8.65
"SC3","cmp4472",-0.87,0.34,-2.96,2.96,5.02,5.93,8.65
"SC3","cmp3203",-0.87,0.34,-2.98,2.95,5,5.93,8.65
"SC3","cmp8104",-0.87,0.34,-2.97,2.96,5.01,5.93,8.65
"SC3","cmp5480",-0.87,0.34,-2.96,2.97,5.02,5.93,8.65
"SC4","cmp3759",-0.87,0.38,-3.19,3.7,5.94,6.89,9.78
"SC5","cmp7060",-0.87,0.09,-1.95,0.37,1.58,2.31,4.19
"SC5","cmp7427",-0.87,0.09,-1.93,0.38,1.59,2.31,4.19
"SC5","cmp9572",-0.87,0.09,-1.95,0.36,1.57,2.31,4.19
"SC5","cmp4019",-0.87,0.09,-1.95,0.36,1.57,2.31,4.19
"SC5","cmp8627",-0.87,0.09,-1.95,0.37,1.57,2.31,4.19
"SC5","cmp8705",-0.87,0.09,-1.94,0.37,1.58,2.31,4.19
"SC6","cmp24",-0.87,0.46,-3.81,6.09,8.85,9.9,13.31
"SC6","cmp4749",-0.87,0.46,-3.81,6.09,8.85,9.9,13.31
"SC6","cmp8163",-0.87,0.46,-3.79,6.11,8.87,9.9,13.31
"SC7","cmp3637",-0.87,0.36,-3.07,3.36,5.51,6.43,9.25
"SC7","cmp9013",-0.87,0.36,-3.08,3.35,5.5,6.43,9.25
"SC7","cmp3593",-0.87,0.36,-3.08,3.35,5.51,6.43,9.25
"SC9","cmp5887",-0.87,0.59,-5.47,14.92,19.02,20.39,25.13
"SC9","cmp3132",-0.87,0.59,-5.44,14.95,19.05,20.39,25.13
"SC10","cmp2591",-0.88,0.53,-4.69,10.03,13.45,14.72,18.8
"SC10","cmp341",-0.88,0.53,-4.67,10.05,13.48,14.72,18.8
"SC10","cmp5682",-0.88,0.53,-4.67,10.05,13.48,14.72,18.8
"SC12","cmp91",-0.88,0.76,-10.28,59.79,67.72,70.06,78.63
"SC12","cmp7946",-0.88,0.76,-10.32,59.75,67.68,70.06,78.63
"SC15","cmp9323",-0.88,0.3,-2.78,2.27,4.13,5.04,7.58
"SC16","cmp6187",-0.88,0.52,-4.58,9.34,12.66,13.93,17.9
"SC16","cmp9089",-0.88,0.52,-4.54,9.39,12.71,13.93,17.9
"SC17","cmp1953",-0.88,0.48,-4.05,7,9.92,11.05,14.62
"SC17","cmp4492",-0.88,0.48,-4.07,6.98,9.9,11.05,14.62
"SC17","cmp6697",-0.88,0.48,-4.05,7,9.92,11.05,14.62
"SC20","cmp4614",-0.88,0.69,-7.72,31.89,37.76,39.61,46.12
"SC20","cmp3044",-0.88,0.69,-7.68,31.94,37.81,39.61,46.12
"SC3","cmp1308",-0.88,0.34,-2.99,2.94,4.99,5.93,8.65
"SC3","cmp8223",-0.88,0.34,-3.01,2.92,4.96,5.93,8.65
"SC3","cmp8556",-0.88,0.34,-3,2.93,4.97,5.93,8.65
"SC5","cmp6099",-0.88,0.08,-1.96,0.35,1.55,2.31,4.19
"SC5","cmp9280",-0.88,0.08,-1.96,0.35,1.56,2.31,4.19
"SC6","cmp7704",-0.88,0.45,-3.85,6.05,8.8,9.9,13.31
"SC7","cmp8029",-0.88,0.36,-3.11,3.32,5.47,6.43,9.25
"SC7","cmp3504",-0.88,0.36,-3.11,3.32,5.47,6.43,9.25
"SC7","cmp3325",-0.88,0.36,-3.12,3.31,5.46,6.43,9.25
"SC7","cmp9115",-0.88,0.36,-3.12,3.31,5.46,6.43,9.25
"SC9","cmp8913",-0.88,0.59,-5.55,14.84,18.94,20.39,25.13
"SC12","cmp696",-0.89,0.76,-10.35,59.71,67.64,70.06,78.63
"SC15","cmp3538",-0.89,0.3,-2.8,2.25,4.1,5.04,7.58
"SC15","cmp4643",-0.89,0.29,-2.81,2.23,4.08,5.04,7.58
"SC16","cmp738",-0.89,0.52,-4.62,9.31,12.62,13.93,17.9
"SC16","cmp1591",-0.89,0.52,-4.59,9.34,12.66,13.93,17.9
"SC16","cmp4133",-0.89,0.52,-4.63,9.3,12.61,13.93,17.9
"SC16","cmp3251",-0.89,0.52,-4.62,9.3,12.61,13.93,17.9
"SC16","cmp668",-0.89,0.52,-4.62,9.31,12.62,13.93,17.9
"SC16","cmp9599",-0.89,0.52,-4.61,9.32,12.63,13.93,17.9
"SC17","cmp2073",-0.89,0.48,-4.09,6.96,9.87,11.05,14.62
"SC17","cmp599",-0.89,0.47,-4.11,6.94,9.84,11.05,14.62
"SC18","cmp3803",-0.89,0.26,-2.64,1.81,3.53,4.45,6.86
"SC2","cmp8666",-0.89,0.33,-3,2.8,4.81,5.8,8.49
"SC2","cmp3983",-0.89,0.33,-3,2.79,4.8,5.8,8.49
"SC20","cmp5846",-0.89,0.69,-7.79,31.82,37.68,39.61,46.12
"SC20","cmp6184",-0.89,0.69,-7.76,31.85,37.71,39.61,46.12
"SC3","cmp8016",-0.89,0.33,-3.04,2.89,4.92,5.93,8.65
"SC3","cmp6515",-0.89,0.33,-3.04,2.89,4.92,5.93,8.65
"SC3","cmp5770",-0.89,0.33,-3.04,2.89,4.92,5.93,8.65
"SC3","cmp4732",-0.89,0.34,-3.01,2.91,4.96,5.93,8.65
"SC5","cmp8938",-0.89,0.08,-1.97,0.34,1.53,2.31,4.19
"SC5","cmp2268",-0.89,0.08,-1.97,0.34,1.54,2.31,4.19
"SC5","cmp7008",-0.89,0.08,-1.97,0.34,1.53,2.31,4.19
"SC5","cmp5973",-0.89,0.08,-1.98,0.34,1.53,2.31,4.19
"SC6","cmp1370",-0.89,0.45,-3.91,6,8.73,9.9,13.31
"SC7","cmp6419",-0.89,0.35,-3.15,3.28,5.41,6.43,9.25
"SC7","cmp4028",-0.89,0.36,-3.13,3.3,5.44,6.43,9.25
"SC10","cmp4083",-0.9,0.53,-4.8,9.92,13.32,14.72,18.8
"SC10","cmp2861",-0.9,0.53,-4.8,9.92,13.33,14.72,18.8
"SC12","cmp6830",-0.9,0.76,-10.56,59.51,67.42,70.06,78.63
"SC12","cmp2710",-0.9,0.76,-10.47,59.59,67.51,70.06,78.63
"SC12","cmp5305",-0.9,0.76,-10.56,59.51,67.42,70.06,78.63
"SC12","cmp4049",-0.9,0.76,-10.53,59.53,67.45,70.06,78.63
"SC15","cmp2819",-0.9,0.29,-2.82,2.22,4.07,5.04,7.58
"SC15","cmp6514",-0.9,0.29,-2.82,2.22,4.07,5.04,7.58
"SC16","cmp4134",-0.9,0.52,-4.66,9.26,12.57,13.93,17.9
"SC16","cmp5678",-0.9,0.52,-4.66,9.27,12.58,13.93,17.9
"SC16","cmp7372",-0.9,0.52,-4.67,9.25,12.56,13.93,17.9
"SC17","cmp6487",-0.9,0.47,-4.14,6.91,9.81,11.05,14.62
"SC17","cmp6412",-0.9,0.47,-4.13,6.92,9.82,11.05,14.62
"SC17","cmp3112",-0.9,0.47,-4.16,6.89,9.79,11.05,14.62
"SC17","cmp577",-0.9,0.47,-4.17,6.88,9.78,11.05,14.62
"SC19","cmp4758",-0.9,0.03,-1.84,0.11,1.16,1.95,3.72
"SC19","cmp5553",-0.9,0.03,-1.84,0.11,1.16,1.95,3.72
"SC20","cmp7412",-0.9,0.69,-7.87,31.75,37.6,39.61,46.12
"SC3","cmp1641",-0.9,0.33,-3.07,2.86,4.89,5.93,8.65
"SC3","cmp8660",-0.9,0.33,-3.04,2.88,4.92,5.93,8.65
"SC3","cmp5820",-0.9,0.33,-3.05,2.88,4.91,5.93,8.65
"SC3","cmp3242",-0.9,0.33,-3.06,2.86,4.89,5.93,8.65
"SC3","cmp3324",-0.9,0.33,-3.04,2.88,4.92,5.93,8.65
"SC4","cmp9248",-0.9,0.37,-3.28,3.61,5.82,6.89,9.78
"SC4","cmp8456",-0.9,0.37,-3.3,3.59,5.8,6.89,9.78
"SC5","cmp8361",-0.9,0.07,-2,0.31,1.49,2.31,4.19
"SC5","cmp2000",-0.9,0.08,-1.99,0.32,1.5,2.31,4.19
"SC5","cmp6014",-0.9,0.08,-2,0.32,1.5,2.31,4.19
"SC7","cmp5166",-0.9,0.35,-3.17,3.26,5.4,6.43,9.25
"SC7","cmp1556",-0.9,0.35,-3.17,3.26,5.39,6.43,9.25
"SC7","cmp1623",-0.9,0.35,-3.16,3.27,5.4,6.43,9.25
"SC7","cmp3996",-0.9,0.35,-3.17,3.26,5.39,6.43,9.25
"SC9","cmp9353",-0.9,0.59,-5.63,14.75,18.84,20.39,25.13
"SC9","cmp8273",-0.9,0.59,-5.62,14.77,18.85,20.39,25.13
"SC10","cmp6804",-0.91,0.52,-4.86,9.86,13.26,14.72,18.8
"SC15","cmp8991",-0.91,0.29,-2.85,2.19,4.02,5.04,7.58
"SC16","cmp468",-0.91,0.51,-4.71,9.22,12.51,13.93,17.9
"SC16","cmp7383",-0.91,0.52,-4.68,9.25,12.55,13.93,17.9
"SC17","cmp6378",-0.91,0.47,-4.2,6.85,9.74,11.05,14.62
"SC2","cmp5431",-0.91,0.32,-3.06,2.74,4.73,5.8,8.49
"SC2","cmp5563",-0.91,0.32,-3.05,2.75,4.75,5.8,8.49
"SC20","cmp4746",-0.91,0.69,-7.96,31.65,37.5,39.61,46.12
"SC20","cmp9152",-0.91,0.69,-7.96,31.65,37.5,39.61,46.12
"SC20","cmp7321",-0.91,0.69,-7.99,31.63,37.47,39.61,46.12
"SC3","cmp5847",-0.91,0.33,-3.09,2.84,4.86,5.93,8.65
"SC3","cmp7432",-0.91,0.33,-3.08,2.85,4.87,5.93,8.65
"SC3","cmp7479",-0.91,0.33,-3.09,2.83,4.85,5.93,8.65
"SC3","cmp7516",-0.91,0.33,-3.1,2.83,4.85,5.93,8.65
"SC4","cmp3950",-0.91,0.37,-3.31,3.57,5.78,6.89,9.78
"SC5","cmp8724",-0.91,0.07,-2.01,0.3,1.47,2.31,4.19
"SC5","cmp6423",-0.91,0.07,-2.02,0.3,1.47,2.31,4.19
"SC5","cmp2927",-0.91,0.07,-2.01,0.31,1.48,2.31,4.19
"SC5","cmp5715",-0.91,0.07,-2.02,0.3,1.47,2.31,4.19
"SC5","cmp7424",-0.91,0.07,-2.02,0.3,1.47,2.31,4.19
"SC7","cmp3951",-0.91,0.35,-3.22,3.21,5.33,6.43,9.25
"SC7","cmp3954",-0.91,0.35,-3.22,3.21,5.33,6.43,9.25
"SC7","cmp4457",-0.91,0.35,-3.21,3.22,5.34,6.43,9.25
"SC9","cmp7445",-0.91,0.58,-5.71,14.68,18.76,20.39,25.13
"SC9","cmp7209",-0.91,0.59,-5.68,14.71,18.79,20.39,25.13
"SC10","cmp1102",-0.92,0.52,-4.89,9.83,13.22,14.72,18.8
"SC10","cmp4365",-0.92,0.52,-4.9,9.82,13.21,14.72,18.8
"SC15","cmp8887",-0.92,0.28,-2.89,2.15,3.97,5.04,7.58
"SC16","cmp7221",-0.92,0.51,-4.75,9.17,12.47,13.93,17.9
"SC16","cmp730",-0.92,0.51,-4.73,9.2,12.5,13.93,17.9
"SC17","cmp8262",-0.92,0.47,-4.22,6.83,9.72,11.05,14.62
"SC17","cmp270",-0.92,0.47,-4.24,6.8,9.69,11.05,14.62
"SC17","cmp7936",-0.92,0.47,-4.25,6.8,9.68,11.05,14.62
"SC17","cmp7682",-0.92,0.47,-4.21,6.83,9.72,11.05,14.62
"SC18","cmp6897",-0.92,0.25,-2.72,1.72,3.42,4.45,6.86
"SC19","cmp8671",-0.92,0.02,-1.88,0.07,1.09,1.95,3.72
"SC20","cmp9014",-0.92,0.68,-8.06,31.56,37.39,39.61,46.12
"SC3","cmp3385",-0.92,0.33,-3.1,2.82,4.84,5.93,8.65
"SC3","cmp5891",-0.92,0.33,-3.11,2.81,4.83,5.93,8.65
"SC3","cmp3560",-0.92,0.33,-3.1,2.82,4.84,5.93,8.65
"SC4","cmp2292",-0.92,0.36,-3.36,3.52,5.72,6.89,9.78
"SC5","cmp2321",-0.92,0.07,-2.04,0.28,1.44,2.31,4.19
"SC5","cmp8376",-0.92,0.07,-2.03,0.28,1.45,2.31,4.19
"SC5","cmp9023",-0.92,0.07,-2.03,0.29,1.45,2.31,4.19
"SC5","cmp9580",-0.92,0.07,-2.03,0.29,1.45,2.31,4.19
"SC5","cmp2079",-0.92,0.07,-2.03,0.28,1.44,2.31,4.19
"SC5","cmp4127",-0.92,0.07,-2.03,0.28,1.44,2.31,4.19
"SC5","cmp4769",-0.92,0.07,-2.02,0.29,1.46,2.31,4.19
"SC6","cmp533",-0.92,0.44,-3.99,5.91,8.63,9.9,13.31
"SC7","cmp1089",-0.92,0.34,-3.24,3.19,5.3,6.43,9.25
"SC7","cmp2151",-0.92,0.35,-3.24,3.19,5.31,6.43,9.25
"SC7","cmp5752",-0.92,0.35,-3.23,3.2,5.32,6.43,9.25
"SC7","cmp4694",-0.92,0.34,-3.25,3.18,5.3,6.43,9.25
"SC9","cmp5104",-0.92,0.58,-5.73,14.66,18.73,20.39,25.13
"SC12","cmp1331",-0.93,0.75,-10.87,59.19,67.09,70.06,78.63
"SC12","cmp6999",-0.93,0.75,-10.82,59.24,67.14,70.06,78.63
